# time [s],current [A],voltage [V],temperature [K],c_p_avg [mol/m^3],c_n_avg [mol/m^3]
139.8,-90,3.69664911745851,308.053078160142,32014.7392117543,19333.1762678342
140,-90,3.69646057968755,308.069160471917,32018.6916191481,19328.781724712
140.2,-90,3.69627253033464,308.085243992904,32022.6440265419,19324.3871815899
140.4,-90,3.69608590060402,308.101331028549,32026.5964339357,19319.9926384678
140.6,-90,3.69589927087339,308.117418064194,32030.5488413294,19315.5980953457
140.8,-90,3.69571264114276,308.13350509984,32034.5012487232,19311.2035522235
141,-90,3.69552601141214,308.149592135485,32038.453656117,19306.8090091014
141.2,-90,3.69533938168151,308.16567917113,32042.4060635108,19302.4144659792
141.4,-90,3.69515297691672,308.181766656013,32046.3584709045,19298.0199228571
141.6,-90,3.69496825372991,308.197857498863,32050.3108782983,19293.625379735
141.8,-90,3.6947835305431,308.213948341713,32054.2632856921,19289.2308366129
142,-90,3.69459880735629,308.230039184563,32058.2156930859,19284.8362934907
142.2,-90,3.69441408416947,308.246130027413,32062.1681004796,19280.4417503686
142.4,-90,3.69422936098266,308.262220870263,32066.1205078734,19276.0472072465
142.6,-90,3.69404463779585,308.278311713113,32070.0729152672,19271.6526641243
142.8,-90,3.69386175888118,308.294405399019,32074.025322661,19267.2581210022
143,-90,3.69367891757695,308.310499142904,32077.9777300548,19262.8635778801
143.2,-90,3.69349607627273,308.326592886789,32081.9301374485,19258.4690347579
143.4,-90,3.6933132349685,308.342686630674,32085.8825448423,19254.0744916358
143.6,-90,3.69313039366428,308.358780374559,32089.8349522361,19249.6799485137
143.8,-90,3.69294755236005,308.374874118443,32093.7873596299,19245.2854053915
144,-90,3.69276628794652,308.390969549396,32097.7397670236,19240.8908622694
144.2,-90,3.69258531936241,308.407065296847,32101.6921744174,19236.4963191473
144.4,-90,3.69240435077829,308.423161044298,32105.6445818112,19232.1017760251
144.6,-90,3.69222338219418,308.43925679175,32109.596989205,19227.707232903
144.8,-90,3.69204241361006,308.455352539201,32113.5493965988,19223.3126897809
145,-90,3.69186144502595,308.471448286652,32117.5018039925,19218.9181466587
145.2,-90,3.69168179294388,308.487544817886,32121.4542113863,19214.5236035366
145.4,-90,3.69150269425823,308.503641678586,32125.4066187801,19210.1290604145
145.6,-90,3.69132359557259,308.519738539286,32129.3590261739,19205.7345172923
145.8,-90,3.69114449688694,308.535835399986,32133.3114335676,19201.3399741702
146,-90,3.6909653982013,308.551932260686,32137.2638409614,19196.9454310481
146.2,-90,3.69078629951565,308.568029121386,32141.2162483552,19192.5508879259
146.4,-90,3.69060825620417,308.584126110189,32145.168655749,19188.1563448038
146.6,-90,3.69043102191388,308.600223197193,32149.1210631428,19183.7618016817
146.8,-90,3.69025378762359,308.616320284196,32153.0734705365,19179.3672585595
147,-90,3.6900765533333,308.6324173712,32157.0258779303,19174.9727154374
147.2,-90,3.68989931904301,308.648514458204,32160.9782853241,19170.5781723153
147.4,-90,3.68972208475271,308.664611545207,32164.9306927179,19166.1836291931
147.6,-90,3.6895455970972,308.68070837931,32168.8831001116,19161.789086071
147.8,-90,3.68937010693198,308.696804875541,32172.8355075054,19157.3945429489
148,-90,3.68919461676676,308.712901371773,32176.7879148992,19152.9999998267
148.2,-90,3.68901912660153,308.728997868004,32180.740322293,19148.6054567046
148.4,-90,3.68884363643631,308.745094364236,32184.6927296867,19144.2109135825
148.6,-90,3.68866814627108,308.761190860467,32188.6451370805,19139.8163704603
148.8,-90,3.68849407031371,308.777286272242,32192.5975444743,19135.4218273382
149,-90,3.68832014470804,308.793381568722,32196.5499518681,19131.0272842161
149.2,-90,3.68814621910237,308.809476865203,32200.5023592619,19126.6327410939
149.4,-90,3.6879722934967,308.825572161683,32204.4547666556,19122.2381979718
149.6,-90,3.68779836789103,308.841667458164,32208.4071740494,19117.8436548497
149.8,-90,3.68762581307545,308.857761151457,32212.3595814432,19113.4491117275
150,-90,3.68745335806005,308.873854728031,32216.311988837,19109.0545686054
150.2,-90,3.68728090304464,308.889948304605,32220.2643962307,19104.6600254833
150.4,-90,3.68710844802923,308.906041881178,32224.2168036245,19100.2654823611
150.6,-90,3.68693599301383,308.922135457752,32228.1692110183,19095.870939239
150.8,-90,3.68676493946838,308.938226847444,32232.1216184121,19091.4763961169
151,-90,3.6865939437545,308.954318146895,32236.0740258059,19087.0818529947
151.2,-90,3.68642294804062,308.970409446346,32240.0264331996,19082.6873098726
151.4,-90,3.68625195232674,308.986500745797,32243.9788405934,19078.2927667505
151.6,-90,3.68608095661286,309.002592045248,32247.9312479872,19073.8982236283
151.8,-90,3.68591139173944,309.018680548364,32251.883655381,19069.5036805062
152,-90,3.68574184335871,309.034769019249,32255.8360627747,19065.1091373841
152.2,-90,3.68557229497797,309.050857490133,32259.7884701685,19060.7145942619
152.4,-90,3.68540274659723,309.066945961018,32263.7408775623,19056.3200511398
152.6,-90,3.68523323435445,309.083034342237,32267.6932849561,19051.9255080177
152.8,-90,3.68506583203711,309.099117488345,32271.6456923498,19047.5309648955
153,-90,3.68489842971978,309.115200634452,32275.5980997436,19043.1364217734
153.2,-90,3.68473102740245,309.13128378056,32279.5505071374,19038.7418786513
153.4,-90,3.68456362508512,309.147366926668,32283.5029145312,19034.3473355291
153.6,-90,3.68439622276778,309.163450072775,32287.455321925,19029.952792407
153.8,-90,3.68422882045045,309.179533218883,32291.4077293187,19025.5582492849
154,-90,3.68406141813312,309.19561636499,32295.3601367125,19021.1637061627
154.2,-90,3.68389401581579,309.211699511098,32299.3125441063,19016.7691630406
154.4,-90,3.68372661349846,309.227782657206,32303.2649515001,19012.3746199185
154.6,-90,3.68355941764195,309.243865152168,32307.2173588938,19007.9800767963
154.8,-90,3.68339483167312,309.259939415949,32311.1697662876,19003.5855336742
155,-90,3.68323024570428,309.276013679731,32315.1221736814,18999.1909905521
155.2,-90,3.68306565973545,309.292087943513,32319.0745810752,18994.7964474299
155.4,-90,3.68290107376661,309.308162207294,32323.026988469,18990.4019043078
155.6,-90,3.68273648779778,309.324236471076,32326.9793958627,18986.0073611857
155.8,-90,3.68257190182894,309.340310734858,32330.9318032565,18981.6128180635
156,-90,3.68240731586011,309.356384998639,32334.8842106503,18977.2182749414
156.2,-90,3.68224272989127,309.372459262421,32338.8366180441,18972.8237318193
156.4,-90,3.68207814392244,309.388533526203,32342.7890254378,18968.4291886971
156.6,-90,3.68191391615199,309.404606365946,32346.7414328316,18964.034645575
156.8,-90,3.68175209029456,309.42066965674,32350.6938402254,18959.6401024529
157,-90,3.68159026443714,309.436732947535,32354.6462476192,18955.2455593307
157.2,-90,3.68142843857971,309.45279623833,32358.598655013,18950.8510162086
157.4,-90,3.68126661272229,309.468859529125,32362.5510624067,18946.4564730865
157.6,-90,3.68110478686486,309.484922819919,32366.5034698005,18942.0619299644
157.8,-90,3.68094296100744,309.500986110714,32370.4558771943,18937.6673868422
158,-90,3.68078113515001,309.517049401509,32374.4082845881,18933.2728437201
158.2,-90,3.68061930929258,309.533112692304,32378.3606919818,18928.8783005979
158.4,-90,3.68045748343516,309.549175983098,32382.3130993756,18924.4837574758
158.6,-90,3.68029616088405,309.565236851348,32386.2655067694,18920.0892143537
158.8,-90,3.68013703740643,309.581287134879,32390.2179141632,18915.6946712316
159,-90,3.67997791392881,309.597337418411,32394.170321557,18911.3001281094
159.2,-90,3.67981879045119,309.613387701942,32398.1227289507,18906.9055849873
159.4,-90,3.67965966697357,309.629437985473,32402.0751363445,18902.5110418652
159.6,-90,3.67950054349595,309.645488269005,32406.0275437383,18898.116498743
159.8,-90,3.67934142001833,309.661538552536,32409.9799511321,18893.7219556209
160,-90,3.67918229654071,309.677588836068,32413.9323585258,18889.3274124988
160.2,-90,3.67902317306309,309.693639119599,32417.8847659196,18884.9328693766
160.4,-90,3.67886404958547,309.70968940313,32421.8371733134,18880.5383262545
160.6,-90,3.6787055678204,309.725736049697,32425.7895807072,18876.1437831324
160.8,-90,3.67854908824265,309.741771348685,32429.7419881009,18871.7492400102
161,-90,3.6783926086649,309.757806647673,32433.6943954947,18867.3546968881
161.2,-90,3.67823612908715,309.773841946661,32437.6468028885,18862.960153766
161.4,-90,3.6780796495094,309.789877245649,32441.5992102823,18858.5656106438
161.6,-90,3.67792316993165,309.805912544636,32445.5516176761,18854.1710675217
161.8,-90,3.67776669035391,309.821947843624,32449.5040250698,18849.7765243996
162,-90,3.67761021077616,309.837983142612,32453.4564324636,18845.3819812774
162.2,-90,3.67745373119841,309.8540184416,32457.4088398574,18840.9874381553
162.4,-90,3.67729725162066,309.870053740588,32461.3612472512,18836.5928950332
162.6,-90,3.6771419233032,309.886081172052,32465.3136546449,18832.198351911
162.8,-90,3.67698929173671,309.902090174363,32469.2660620387,18827.8038087889
163,-90,3.67683666017022,309.918099176673,32473.2184694325,18823.4092656668
163.2,-90,3.67668402860372,309.934108178984,32477.1708768263,18819.0147225446
163.4,-90,3.67653139703723,309.950117181295,32481.12328422,18814.6201794225
163.6,-90,3.67637876547073,309.966126183606,32485.0756916138,18810.2256363004
163.8,-90,3.67622613390424,309.982135185917,32489.0280990076,18805.8310931782
164,-90,3.67607350233775,309.998144188227,32492.9805064014,18801.4365500561
164.2,-90,3.67592087077126,310.014153190538,32496.9329137952,18797.042006934
164.4,-90,3.67576823920476,310.030162192849,32500.8853211889,18792.6474638118
164.6,-90,3.67561560763827,310.04617119516,32504.8377285827,18788.2529206897
164.8,-90,3.67546297607178,310.062180197471,32508.7901359765,18783.8583775676
165,-90,3.67531034450528,310.078189199781,32512.7425433703,18779.4638344454
165.2,-90,3.67515771293879,310.094198202092,32516.694950764,18775.0692913233
165.4,-90,3.6750050813723,310.110207204403,32520.6473581578,18770.6747482012
165.6,-90,3.6748524498058,310.126216206714,32524.5997655516,18766.280205079
165.8,-90,3.67469981823931,310.142225209025,32528.5521729454,18761.8856619569
166,-90,3.67454718667282,310.158234211335,32532.5045803391,18757.4911188348
166.2,-90,3.67439455510632,310.174243213646,32536.4569877329,18753.0965757126
166.4,-90,3.67424192353983,310.190252215957,32540.4093951267,18748.7020325905
166.6,-90,3.67409122710623,310.20624520528,32544.3618025205,18744.3074894684
166.8,-90,3.67394329108751,310.222215352507,32548.3142099143,18739.9129463462
167,-90,3.67379535506878,310.238185499734,32552.266617308,18735.5184032241
167.2,-90,3.67364741905006,310.25415564696,32556.2190247018,18731.123860102
167.4,-90,3.67349948303134,310.270125794187,32560.1714320956,18726.7293169798
167.6,-90,3.67335154701262,310.286095941414,32564.1238394894,18722.3347738577
167.8,-90,3.6732036109939,310.302066088641,32568.0762468831,18717.9402307356
168,-90,3.67305567497518,310.318036235868,32572.0286542769,18713.5456876134
168.2,-90,3.67290773895646,310.334006383095,32575.9810616707,18709.1511444913
168.4,-90,3.67275980293774,310.349976530322,32579.9334690645,18704.7566013692
168.6,-90,3.67261186691901,310.365946677549,32583.8858764583,18700.362058247
168.8,-90,3.67246393090029,310.381916824776,32587.838283852,18695.9675151249
169,-90,3.67231599488157,310.397886972003,32591.7906912458,18691.5729720028
169.2,-90,3.67216805886285,310.41385711923,32595.7430986396,18687.1784288806
169.4,-90,3.67202012284413,310.429827266457,32599.6955060334,18682.7838857585
169.6,-90,3.67187218682541,310.445797413683,32603.6479134271,18678.3893426364
169.8,-90,3.67172425080669,310.46176756091,32607.6003208209,18673.9947995142
170,-90,3.67157631478796,310.477737708137,32611.5527282147,18669.6002563921
170.2,-90,3.67143055903366,310.493685956992,32615.5051356085,18665.20571327
170.4,-90,3.67128686671769,310.509613480864,32619.4575430023,18660.8111701478
170.6,-90,3.67114317440171,310.525541004736,32623.409950396,18656.4166270257
170.8,-90,3.67099948208573,310.541468528608,32627.3623577898,18652.0220839036
171,-90,3.67085578976976,310.55739605248,32631.3147651836,18647.6275407814
171.2,-90,3.67071209745378,310.573323576352,32635.2671725774,18643.2329976593
171.4,-90,3.6705684051378,310.589251100224,32639.2195799711,18638.8384545372
171.6,-90,3.67042471282183,310.605178624096,32643.1719873649,18634.443911415
171.8,-90,3.67028102050585,310.621106147968,32647.1243947587,18630.0493682929
172,-90,3.67013732818988,310.63703367184,32651.0768021525,18625.6548251708
172.2,-90,3.6699936358739,310.652961195712,32655.0292095463,18621.2602820486
172.4,-90,3.66984994355792,310.668888719584,32658.98161694,18616.8657389265
172.6,-90,3.66970625124195,310.684816243456,32662.9340243338,18612.4711958044
172.8,-90,3.66956255892597,310.700743767328,32666.8864317276,18608.0766526822
173,-90,3.66941886660999,310.7166712912,32670.8388391214,18603.6821095601
173.2,-90,3.66927517429402,310.732598815072,32674.7912465151,18599.287566438
173.4,-90,3.66913148197804,310.748526338944,32678.7436539089,18594.8930233158
173.6,-90,3.66898778966206,310.764453862816,32682.6960613027,18590.4984801937
173.8,-90,3.66884656892196,310.78035192966,32686.6484686965,18586.1039370716
174,-90,3.66870689276099,310.796231587717,32690.6008760902,18581.7093939494
174.2,-90,3.66856721660001,310.812111245775,32694.553283484,18577.3148508273
174.4,-90,3.66842754043904,310.827990903833,32698.5056908778,18572.9203077052
174.6,-90,3.66828786427807,310.84387056189,32702.4580982716,18568.525764583
174.8,-90,3.6681481881171,310.859750219948,32706.4105056654,18564.1312214609
175,-90,3.66800851195612,310.875629878006,32710.3629130591,18559.7366783388
175.2,-90,3.66786883579515,310.891509536063,32714.3153204529,18555.3421352167
175.4,-90,3.66772915963418,310.907389194121,32718.2677278467,18550.9475920945
175.6,-90,3.66758948347321,310.923268852179,32722.2201352405,18546.5530489724
175.8,-90,3.66744980731223,310.939148510236,32726.1725426342,18542.1585058502
176,-90,3.66731013115126,310.955028168294,32730.124950028,18537.7639627281
176.2,-90,3.66717045499029,310.970907826352,32734.0773574218,18533.369419606
176.4,-90,3.66703077882931,310.986787484409,32738.0297648156,18528.9748764839
176.6,-90,3.66689110266834,311.002667142467,32741.9821722094,18524.5803333617
176.8,-90,3.66675142650737,311.018546800525,32745.9345796031,18520.1857902396
177,-90,3.6666117503464,311.034426458582,32749.8869869969,18515.7912471174
177.2,-90,3.66647207418542,311.05030611664,32753.8393943907,18511.3967039953
177.4,-90,3.66633507611363,311.066147985617,32757.7918017845,18507.0021608732
177.6,-90,3.66619913481142,311.081974943085,32761.7442091782,18502.607617751
177.8,-90,3.66606319350921,311.097801900552,32765.696616572,18498.2130746289
178,-90,3.665927252207,311.11362885802,32769.6490239658,18493.8185315068
178.2,-90,3.66579131090479,311.129455815488,32773.6014313596,18489.4239883846
178.4,-90,3.66565536960258,311.145282772956,32777.5538387533,18485.0294452625
178.6,-90,3.66551942830037,311.161109730424,32781.5062461471,18480.6349021404
178.8,-90,3.66538348699815,311.176936687891,32785.4586535409,18476.2403590182
179,-90,3.66524754569594,311.192763645359,32789.4110609347,18471.8458158961
179.2,-90,3.66511160439373,311.208590602827,32793.3634683285,18467.451272774
179.4,-90,3.66497566309152,311.224417560295,32797.3158757222,18463.0567296519
179.6,-90,3.66483972178931,311.240244517763,32801.268283116,18458.6621865297
179.8,-90,3.6647037804871,311.25607147523,32805.2206905098,18454.2676434076
180,-90,3.66456783918489,311.271898432698,32809.1730979036,18449.8731002854
180.2,-90,3.66443189788268,311.287725390166,32813.1255052973,18445.4785571633
180.4,-90,3.66429595658047,311.303552347634,32817.0779126911,18441.0840140412
180.6,-90,3.66416001527826,311.319379305102,32821.0303200849,18436.689470919
180.8,-90,3.66402407397605,311.335206262569,32824.9827274787,18432.2949277969
181,-90,3.66389092476226,311.350986505593,32828.9351348725,18427.9003846748
181.2,-90,3.66375839386859,311.366756403499,32832.8875422662,18423.5058415527
181.4,-90,3.66362586297492,311.382526301406,32836.83994966,18419.1112984305
181.6,-90,3.66349333208125,311.398296199313,32840.7923570538,18414.7167553084
181.8,-90,3.66336080118758,311.41406609722,32844.7447644476,18410.3222121863
182,-90,3.66322827029391,311.429835995127,32848.6971718413,18405.9276690641
182.2,-90,3.66309573940023,311.445605893034,32852.6495792351,18401.533125942
182.4,-90,3.66296320850656,311.46137579094,32856.6019866289,18397.1385828199
182.6,-90,3.66283067761289,311.477145688847,32860.5543940227,18392.7440396977
182.8,-90,3.66269814671922,311.492915586754,32864.5068014164,18388.3494965756
183,-90,3.66256561582555,311.508685484661,32868.4592088102,18383.9549534535
183.2,-90,3.66243308493188,311.524455382568,32872.411616204,18379.5604103313
183.4,-90,3.6623005540382,311.540225280474,32876.3640235978,18375.1658672092
183.6,-90,3.66216802314453,311.555995178381,32880.3164309916,18370.7713240871
183.8,-90,3.66203549225086,311.571765076288,32884.2688383853,18366.3767809649
184,-90,3.66190296135719,311.587534974195,32888.2212457791,18361.9822378428
184.2,-90,3.66177043046352,311.603304872102,32892.1736531729,18357.5876947207
184.4,-90,3.66163789956985,311.619074770008,32896.1260605667,18353.1931515985
184.6,-90,3.6615082203108,311.634788605567,32900.0784679604,18348.7986084764
184.8,-90,3.66137878787482,311.650497588652,32904.0308753542,18344.4040653543
185,-90,3.66124935543885,311.666206571737,32907.983282748,18340.0095222321
185.2,-90,3.66111992300287,311.681915554823,32911.9356901418,18335.61497911
185.4,-90,3.6609904905669,311.697624537908,32915.8880975355,18331.2204359879
185.6,-90,3.66086105813093,311.713333520993,32919.8405049293,18326.8258928657
185.8,-90,3.66073162569495,311.729042504078,32923.7929123231,18322.4313497436
186,-90,3.66060219325898,311.744751487163,32927.7453197169,18318.0368066215
186.2,-90,3.66047276082301,311.760460470249,32931.6977271107,18313.6422634993
186.4,-90,3.66034332838703,311.776169453334,32935.6501345044,18309.2477203772
186.6,-90,3.66021389595106,311.791878436419,32939.6025418982,18304.8531772551
186.8,-90,3.66008446351509,311.807587419504,32943.554949292,18300.4586341329
187,-90,3.65995503107911,311.823296402589,32947.5073566858,18296.0640910108
187.2,-90,3.65982559864314,311.839005385674,32951.4597640795,18291.6695478887
187.4,-90,3.65969616620716,311.85471436876,32955.4121714733,18287.2750047665
187.6,-90,3.65956673377119,311.870423351845,32959.3645788671,18282.8804616444
187.8,-90,3.65943730133522,311.88613233493,32963.3169862609,18278.4859185223
188,-90,3.65930793152293,311.901839904385,32967.2693936546,18274.0913754001
188.2,-90,3.65918134770757,311.917484584409,32971.2218010484,18269.696832278
188.4,-90,3.6590547638922,311.933129264432,32975.1742084422,18265.3022891559
188.6,-90,3.65892818007683,311.948773944455,32979.126615836,18260.9077460337
188.8,-90,3.65880159626147,311.964418624478,32983.0790232298,18256.5132029116
189,-90,3.6586750124461,311.980063304501,32987.0314306235,18252.1186597895
189.2,-90,3.65854842863073,311.995707984525,32990.9838380173,18247.7241166673
189.4,-90,3.65842184481537,312.011352664548,32994.9362454111,18243.3295735452
189.6,-90,3.658295261,312.026997344571,32998.8886528049,18238.9350304231
189.8,-90,3.65816867718463,312.042642024594,33002.8410601987,18234.5404873009
190,-90,3.65804209336927,312.058286704617,33006.7934675924,18230.1459441788
190.2,-90,3.6579155095539,312.073931384641,33010.7458749862,18225.7514010567
190.4,-90,3.65778892573854,312.089576064664,33014.69828238,18221.3568579346
190.6,-90,3.65766234192317,312.105220744687,33018.6506897738,18216.9623148124
190.8,-90,3.6575357581078,312.12086542471,33022.6030971675,18212.5677716903
191,-90,3.65740917429244,312.136510104733,33026.5555045613,18208.1732285682
191.2,-90,3.65728259047707,312.152154784756,33030.5079119551,18203.778685446
191.4,-90,3.6571560066617,312.16779946478,33034.4603193489,18199.3841423239
191.6,-90,3.65702975044539,312.183435821682,33038.4127267426,18194.9895992018
191.8,-90,3.65690581651374,312.19901317763,33042.3651341364,18190.5950560796
192,-90,3.6567818825821,312.214590533577,33046.3175415302,18186.2005129575
192.2,-90,3.65665794865045,312.230167889525,33050.269948924,18181.8059698354
192.4,-90,3.6565340147188,312.245745245473,33054.2223563178,18177.4114267132
192.6,-90,3.65641008078715,312.261322601421,33058.1747637115,18173.0168835911
192.8,-90,3.65628614685551,312.276899957369,33062.1271711053,18168.622340469
193,-90,3.65616221292386,312.292477313317,33066.0795784991,18164.2277973468
193.2,-90,3.65603827899221,312.308054669265,33070.0319858929,18159.8332542247
193.4,-90,3.65591434506056,312.323632025213,33073.9843932866,18155.4387111026
193.6,-90,3.65579041112892,312.33920938116,33077.9368006804,18151.0441679804
193.8,-90,3.65566647719727,312.354786737108,33081.8892080742,18146.6496248583
194,-90,3.65554254326562,312.370364093056,33085.841615468,18142.2550817362
194.2,-90,3.65541860933397,312.385941449004,33089.7940228618,18137.860538614
194.4,-90,3.65529467540233,312.401518804952,33093.7464302555,18133.4659954919
194.6,-90,3.65517074147068,312.4170961609,33097.6988376493,18129.0714523698
194.8,-90,3.65504680753903,312.432673516848,33101.6512450431,18124.6769092476
195,-90,3.65492287360738,312.448250872795,33105.6036524369,18120.2823661255
195.2,-90,3.65479949696694,312.463812447488,33109.5560598306,18115.8878230034
195.4,-90,3.65467803689937,312.479319749071,33113.5084672244,18111.4932798812
195.6,-90,3.6545565768318,312.494827050654,33117.4608746182,18107.0987367591
195.8,-90,3.65443511676423,312.510334352238,33121.413282012,18102.704193637
196,-90,3.65431365669666,312.525841653821,33125.3656894057,18098.3096505148
196.2,-90,3.65419219662909,312.541348955404,33129.3180967995,18093.9151073927
196.4,-90,3.65407073656151,312.556856256987,33133.2705041933,18089.5205642706
196.6,-90,3.65394927649394,312.572363558571,33137.2229115871,18085.1260211484
196.8,-90,3.65382781642637,312.587870860154,33141.1753189809,18080.7314780263
197,-90,3.6537063563588,312.603378161737,33145.1277263746,18076.3369349042
197.2,-90,3.65358489629123,312.61888546332,33149.0801337684,18071.942391782
197.4,-90,3.65346343622366,312.634392764904,33153.0325411622,18067.5478486599
197.6,-90,3.65334197615609,312.649900066487,33156.984948556,18063.1533055378
197.8,-90,3.65322051608852,312.66540736807,33160.9373559497,18058.7587624156
198,-90,3.65309905602095,312.680914669654,33164.8897633435,18054.3642192935
198.2,-90,3.65297759595338,312.696421971237,33168.8421707373,18049.9696761714
198.4,-90,3.6528561358858,312.71192927282,33172.7945781311,18045.5751330492
198.6,-90,3.65273467581823,312.727436574403,33176.7469855248,18041.1805899271
198.8,-90,3.65261397883449,312.742920157516,33180.6993929186,18036.786046805
199,-90,3.65249485296053,312.758354906779,33184.6518003124,18032.3915036828
199.2,-90,3.65237572708657,312.773789656042,33188.6042077062,18027.9969605607
199.4,-90,3.6522566012126,312.789224405306,33192.5566151,18023.6024174386
199.6,-90,3.65213747533864,312.804659154569,33196.5090224937,18019.2078743164
199.8,-90,3.65201834946468,312.820093903832,33200.4614298875,18014.8133311943
200,-90,3.65189922359071,312.835528653095,33204.4138372813,18010.4187880722
200.2,-90,3.65178009771675,312.850963402359,33208.3662446751,18006.02424495
200.4,-90,3.65166097184278,312.866398151622,33212.3186520688,18001.6297018279
200.6,-90,3.65154184596882,312.881832900885,33216.2710594626,17997.2351587058
200.8,-90,3.65142272009486,312.897267650148,33220.2234668564,17992.8406155836
201,-90,3.65130359422089,312.912702399412,33224.1758742502,17988.4460724615
201.2,-90,3.65118446834693,312.928137148675,33228.128281644,17984.0515293394
201.4,-90,3.65106534247296,312.943571897938,33232.0806890377,17979.6569862172
201.6,-90,3.650946216599,312.959006647201,33236.0330964315,17975.2624430951
201.8,-90,3.65082709072504,312.974441396464,33239.9855038253,17970.867899973
202,-90,3.65070796485107,312.989876145728,33243.9379112191,17966.4733568508
202.2,-90,3.65058883897711,313.005310894991,33247.8903186128,17962.0788137287
202.4,-90,3.6504706601831,313.020713576812,33251.8427260066,17957.6842706066
202.6,-90,3.65035374422521,313.036073499916,33255.7951334004,17953.2897274844
202.8,-90,3.65023682826731,313.051433423019,33259.7475407942,17948.8951843623
203,-90,3.65011991230942,313.066793346123,33263.6999481879,17944.5006412402
203.2,-90,3.65000299635152,313.082153269227,33267.6523555817,17940.106098118
203.4,-90,3.64988608039363,313.097513192331,33271.6047629755,17935.7115549959
203.6,-90,3.64976916443573,313.112873115435,33275.5571703693,17931.3170118738
203.8,-90,3.64965224847784,313.128233038539,33279.5095777631,17926.9224687516
204,-90,3.64953533251995,313.143592961642,33283.4619851568,17922.5279256295
204.2,-90,3.64941841656205,313.158952884746,33287.4143925506,17918.1333825074
204.4,-90,3.64930150060416,313.17431280785,33291.3667999444,17913.7388393852
204.6,-90,3.64918458464626,313.189672730954,33295.3192073382,17909.3442962631
204.8,-90,3.64906766868837,313.205032654058,33299.2716147319,17904.949753141
205,-90,3.64895075273047,313.220392577162,33303.2240221257,17900.5552100188
205.2,-90,3.64883383677258,313.235752500265,33307.1764295195,17896.1606668967
205.4,-90,3.64871692081468,313.251112423369,33311.1288369133,17891.7661237746
205.6,-90,3.64860000485679,313.266472346473,33315.0812443071,17887.3715806524
205.8,-90,3.64848308889889,313.281832269577,33319.0336517008,17882.9770375303
206,-90,3.64836726246745,313.297151429107,33322.9860590946,17878.5824944082
206.2,-90,3.64825240143243,313.312434469269,33326.9384664884,17874.187951286
206.4,-90,3.64813754039741,313.32771750943,33330.8908738822,17869.7934081639
206.6,-90,3.64802267936239,313.343000549592,33334.8432812759,17865.3988650418
206.8,-90,3.64790781832737,313.358283589753,33338.7956886697,17861.0043219196
207,-90,3.64779295729235,313.373566629914,33342.7480960635,17856.6097787975
207.2,-90,3.64767809625733,313.388849670076,33346.7005034573,17852.2152356754
207.4,-90,3.64756323522231,313.404132710237,33350.6529108511,17847.8206925532
207.6,-90,3.64744837418729,313.419415750399,33354.6053182448,17843.4261494311
207.8,-90,3.64733351315227,313.43469879056,33358.5577256386,17839.031606309
208,-90,3.64721865211725,313.449981830722,33362.5101330324,17834.6370631868
208.2,-90,3.64710379108223,313.465264870883,33366.4625404262,17830.2425200647
208.4,-90,3.64698893004721,313.480547911044,33370.4149478199,17825.8479769426
208.6,-90,3.64687406901219,313.495830951206,33374.3673552137,17821.4534338204
208.8,-90,3.64675920797717,313.511113991367,33378.3197626075,17817.0588906983
209,-90,3.64664434694215,313.526397031529,33382.2721700013,17812.6643475762
209.2,-90,3.64652948590713,313.54168007169,33386.224577395,17808.269804454
209.4,-90,3.64641462487211,313.556963111851,33390.1769847888,17803.8752613319
209.6,-90,3.64630097973634,313.572196410834,33394.1293921826,17799.4807182098
209.8,-90,3.6461880430586,313.587400727532,33398.0817995764,17795.0861750876
210,-90,3.64607510638086,313.602605044229,33402.0342069702,17790.6916319655
210.2,-90,3.64596216970312,313.617809360927,33405.9866143639,17786.2970888434
210.4,-90,3.64584923302538,313.633013677625,33409.9390217577,17781.9025457212
210.6,-90,3.64573629634764,313.648217994323,33413.8914291515,17777.5080025991
210.8,-90,3.6456233596699,313.66342231102,33417.8438365453,17773.113459477
211,-90,3.64551042299216,313.678626627718,33421.796243939,17768.7189163548
211.2,-90,3.64539748631442,313.693830944416,33425.7486513328,17764.3243732327
211.4,-90,3.64528454963669,313.709035261114,33429.7010587266,17759.9298301106
211.6,-90,3.64517161295895,313.724239577811,33433.6534661204,17755.5352869884
211.8,-90,3.64505867628121,313.739443894509,33437.6058735142,17751.1407438663
212,-90,3.64494573960347,313.754648211207,33441.5582809079,17746.7462007442
212.2,-90,3.64483280292573,313.769852527905,33445.5106883017,17742.351657622
212.4,-90,3.64471986624799,313.785056844602,33449.4630956955,17737.9571144999
212.6,-90,3.64460692957025,313.8002611613,33453.4155030893,17733.5625713778
212.8,-90,3.64449399289251,313.815465477998,33457.367910483,17729.1680282557
213,-90,3.64438105621477,313.830669794696,33461.3203178768,17724.7734851335
213.2,-90,3.64426946970827,313.845815166905,33465.2727252706,17720.3789420114
213.4,-90,3.64415837377792,313.860939122007,33469.2251326644,17715.9843988893
213.6,-90,3.64404727784757,313.876063077109,33473.1775400581,17711.5898557671
213.8,-90,3.64393618191722,313.891187032212,33477.1299474519,17707.195312645
214,-90,3.64382508598687,313.906310987314,33481.0823548457,17702.8007695229
214.2,-90,3.64371399005653,313.921434942416,33485.0347622395,17698.4062264007
