# time [s],current [A],voltage [V],temperature [K],c_p_avg [mol/m^3],c_n_avg [mol/m^3]
32.6,-300,3.23615811086796,319.306984220208,31399.4811274563,20017.2601471795
32.8,-300,3.23230642652912,319.477492718028,31412.6558187689,20002.6116701057
33,-300,3.22832616031421,319.649121061917,31425.8305100815,19987.9631930319
33.2,-300,3.22424014589041,319.821626491964,31439.0052013941,19973.3147159581
33.4,-300,3.22004332222665,319.995032706228,31452.1798927067,19958.6662388843
33.6,-300,3.21573037513677,320.169364123219,31465.3545840193,19944.0177618106
33.8,-300,3.21126378096858,320.344878841726,31478.5292753319,19929.3692847368
34,-300,3.20663954507158,320.521560423359,31491.7039666445,19914.720807663
34.2,-300,3.201869641343,320.699288444877,31504.8786579571,19900.0723305892
34.4,-300,3.1969460646894,320.878095409569,31518.0533492697,19885.4238535155
34.6,-300,3.1918586282751,321.058027584159,31531.2280405822,19870.7753764417
34.8,-300,3.18652647504125,321.239576821781,31544.4027318948,19856.1268993679
35,-300,3.1810003091887,321.422363941718,31557.5774232074,19841.4784222941
35.2,-300,3.17526787203596,321.60643299392,31570.75211452,19826.8299452204
35.4,-300,3.16931689615924,321.791829484138,31583.9268058326,19812.1814681466
35.6,-300,3.16308922555047,321.978866854575,31597.1014971452,19797.5329910728
35.8,-300,3.15654679443469,322.167690606029,31610.2761884578,19782.884513999
36,-300,3.14972239330883,322.358070888925,31623.4508797704,19768.2360369252
36.2,-300,3.14259776075908,322.550071102268,31636.625571083,19753.5875598515
36.4,-300,3.1351535652303,322.743756952356,31649.8002623956,19738.9390827777
36.6,-300,3.12723140726966,322.939872445772,31662.9749537082,19724.2906057039
36.8,-300,3.11889847191919,323.13799615578,31676.1496450207,19709.6421286301
37,-300,3.11013972931144,323.338147347977,31689.3243363333,19694.9936515564
37.2,-300,3.10092463475237,323.540420661376,31702.4990276459,19680.3451744826
37.4,-300,3.09114890775104,323.74522983079,31715.6737189585,19665.6966974088
37.6,-300,3.08066803156276,323.953101183588,31728.8484102711,19651.048220335
37.8,-300,3.06956329813467,324.163585812979,31742.0231015837,19636.3997432613
38,-300,3.0577825875954,324.376825735003,31755.1977928963,19621.7512661875
38.2,-300,3.04527072676888,324.592969681588,31768.3724842089,19607.1027891137
38.4,-300,3.03168929344494,324.813208688917,31781.5471755215,19592.4543120399
38.6,-300,3.01707472235152,325.037224009902,31794.7218668341,19577.8058349662
38.8,-300,3.00145487600664,325.264810967701,31807.8965581467,19563.1573578924
39,-300,2.98457506153727,325.496735347862,31821.0712494593,19548.5088808186
39.2,-300,2.96632306028904,325.733209727873,31834.2459407718,19533.8604037448
39.4,-300,2.94654008157004,325.974592158711,31847.4206320844,19519.211926671
39.6,-300,2.92486474978675,326.221800969924,31860.595323397,19504.5634495973
39.8,-300,2.90107315348496,326.475270855164,31873.7700147096,19489.9149725235
40,-300,2.87488384578324,326.735525844137,31886.9447060222,19475.2664954497
40.2,-300,2.84596515651686,327.003207841354,31900.1193973348,19460.6180183759
40.4,-300,2.81406431900745,327.278710402156,31913.2940886474,19445.9695413022
40.6,-300,2.77843789775181,327.563602521151,31926.46877996,19431.3210642284
40.8,-300,2.73843060118635,327.859049906019,31939.6434712726,19416.6725871546
41,-300,2.6936093274077,328.16570401696,31952.8181625852,19402.0241100808
41.2,-300,2.64300726220851,328.485300729217,31965.9928538978,19387.3756330071
41.4,-300,2.58552616203437,328.819756426373,31979.1675452103,19372.7271559333
41.6,-300,2.52021345690863,329.170650802938,31992.3422365229,19358.0786788595
