# time [s],current [A],voltage [V],temperature [K],c_p_avg [mol/m^3],c_n_avg [mol/m^3]
1509,-15,3.84883165329681,297.879809943377,34222.1587411789,16878.8239341229
1509.5,-15,3.84879549534144,297.879413016395,34223.805577593,16876.9928744887
1510,-15,3.84875938241294,297.879016871408,34225.4524140071,16875.1618148544
1510.5,-15,3.84872350833855,297.878624874678,34227.0992504212,16873.3307552202
1511,-15,3.84868763426415,297.878232877949,34228.7460868352,16871.499695586
1511.5,-15,3.84865176018976,297.877840881219,34230.3929232493,16869.6686359518
1512,-15,3.84861588611537,297.877448884489,34232.0397596634,16867.8375763175
1512.5,-15,3.84858001204097,297.877056887759,34233.6865960775,16866.0065166833
1513,-15,3.84854413796658,297.876664891029,34235.3334324915,16864.1754570491
1513.5,-15,3.84850826389219,297.876272894299,34236.9802689056,16862.3443974149
1514,-15,3.8484723898178,297.875880897569,34238.6271053197,16860.5133377807
1514.5,-15,3.8484365157434,297.875488900839,34240.2739417338,16858.6822781464
1515,-15,3.84840064166901,297.87509690411,34241.9207781478,16856.8512185122
1515.5,-15,3.84836476759462,297.87470490738,34243.5676145619,16855.020158878
1516,-15,3.84832889352023,297.87431291065,34245.214450976,16853.1890992438
1516.5,-15,3.84829301944583,297.87392091392,34246.86128739,16851.3580396095
1517,-15,3.84825714537144,297.87352891719,34248.5081238041,16849.5269799753
1517.5,-15,3.84822127129705,297.87313692046,34250.1549602182,16847.6959203411
1518,-15,3.84818539722265,297.87274492373,34251.8017966323,16845.8648607069
1518.5,-15,3.84814952314826,297.872352927,34253.4486330463,16844.0338010727
1519,-15,3.84811364907387,297.871960930271,34255.0954694604,16842.2027414384
1519.5,-15,3.84807777499948,297.871568933541,34256.7423058745,16840.3716818042
1520,-15,3.84804190092508,297.871176936811,34258.3891422886,16838.54062217
1520.5,-15,3.84800602685069,297.870784940081,34260.0359787026,16836.7095625358
1521,-15,3.8479701527763,297.870392943351,34261.6828151167,16834.8785029015
1521.5,-15,3.8479342787019,297.870000946621,34263.3296515308,16833.0474432673
1522,-15,3.84789840462751,297.869608949891,34264.9764879449,16831.2163836331
1522.5,-15,3.84786253055312,297.869216953162,34266.6233243589,16829.3853239989
1523,-15,3.84782665647873,297.868824956432,34268.270160773,16827.5542643647
1523.5,-15,3.84779078240433,297.868432959702,34269.9169971871,16825.7232047304
1524,-15,3.84775490832994,297.868040962972,34271.5638336012,16823.8921450962
1524.5,-15,3.84771903425555,297.867648966242,34273.2106700152,16822.061085462
1525,-15,3.84768316018115,297.867256969512,34274.8575064293,16820.2300258278
1525.5,-15,3.84764728610676,297.866864972782,34276.5043428434,16818.3989661935
1526,-15,3.84761141203237,297.866472976052,34278.1511792575,16816.5679065593
1526.5,-15,3.84757553795798,297.866080979323,34279.7980156715,16814.7368469251
1527,-15,3.84753966388358,297.865688982593,34281.4448520856,16812.9057872909
1527.5,-15,3.84750378980919,297.865296985863,34283.0916884997,16811.0747276567
1528,-15,3.8474679157348,297.864904989133,34284.7385249137,16809.2436680224
1528.5,-15,3.84743204166041,297.864512992403,34286.3853613278,16807.4126083882
1529,-15,3.84739616758601,297.864120995673,34288.0321977419,16805.581548754
1529.5,-15,3.84736029351162,297.863728998943,34289.679034156,16803.7504891198
1530,-15,3.84732441943723,297.863337002213,34291.32587057,16801.9194294856
1530.5,-15,3.84728854536283,297.862945005484,34292.9727069841,16800.0883698513
1531,-15,3.84725267128844,297.862553008754,34294.6195433982,16798.2573102171
1531.5,-15,3.84721679721405,297.862161012024,34296.2663798123,16796.4262505829
1532,-15,3.84718092313966,297.861769015294,34297.9132162263,16794.5951909487
1532.5,-15,3.84714504906526,297.861377018564,34299.5600526404,16792.7641313144
1533,-15,3.84710917499087,297.860985021834,34301.2068890545,16790.9330716802
1533.5,-15,3.84707330091648,297.860593025104,34302.8537254686,16789.102012046
1534,-15,3.84703742684208,297.860201028374,34304.5005618826,16787.2709524118
1534.5,-15,3.84700155276769,297.859809031645,34306.1473982967,16785.4398927776
1535,-15,3.8469656786933,297.859417034915,34307.7942347108,16783.6088331433
1535.5,-15,3.84692980461891,297.859025038185,34309.4410711249,16781.7777735091
1536,-15,3.84689393054451,297.858633041455,34311.0879075389,16779.9467138749
1536.5,-15,3.84685805647012,297.858241044725,34312.734743953,16778.1156542407
1537,-15,3.84682218239573,297.857849047995,34314.3815803671,16776.2845946064
1537.5,-15,3.84678630832133,297.857457051265,34316.0284167811,16774.4535349722
1538,-15,3.84675043424694,297.857065054535,34317.6752531952,16772.622475338
1538.5,-15,3.84671456017255,297.856673057806,34319.3220896093,16770.7914157038
1539,-15,3.84667868609816,297.856281061076,34320.9689260234,16768.9603560696
1539.5,-15,3.84664281202376,297.855889064346,34322.6157624374,16767.1292964353
1540,-15,3.84660693794937,297.855497067616,34324.2625988515,16765.2982368011
1540.5,-15,3.84657106387498,297.855105070886,34325.9094352656,16763.4671771669
1541,-15,3.84653518980058,297.854713074156,34327.5562716797,16761.6361175327
1541.5,-15,3.84649931572619,297.854321077426,34329.2031080937,16759.8050578984
1542,-15,3.8464634416518,297.853929080697,34330.8499445078,16757.9739982642
1542.5,-15,3.84642756757741,297.853537083967,34332.4967809219,16756.14293863
1543,-15,3.84639169350301,297.853145087237,34334.143617336,16754.3118789958
1543.5,-15,3.84635581942862,297.852753090507,34335.79045375,16752.4808193616
1544,-15,3.84631994535423,297.852361093777,34337.4372901641,16750.6497597273
1544.5,-15,3.84628407127984,297.851969097047,34339.0841265782,16748.8187000931
1545,-15,3.84624819720544,297.851577100317,34340.7309629923,16746.9876404589
1545.5,-15,3.84621232313105,297.851185103587,34342.3777994063,16745.1565808247
1546,-15,3.84617644905666,297.850793106858,34344.0246358204,16743.3255211904
1546.5,-15,3.84614057498226,297.850401110128,34345.6714722345,16741.4944615562
1547,-15,3.84610470090787,297.850009113398,34347.3183086486,16739.663401922
1547.5,-15,3.84606882683348,297.849617116668,34348.9651450626,16737.8323422878
1548,-15,3.84603295275909,297.849225119938,34350.6119814767,16736.0012826536
1548.5,-15,3.84599707868469,297.848833123208,34352.2588178908,16734.1702230193
1549,-15,3.8459612046103,297.848441126478,34353.9056543048,16732.3391633851
1549.5,-15,3.84592533053591,297.848049129748,34355.5524907189,16730.5081037509
1550,-15,3.84588945646151,297.847657133019,34357.199327133,16728.6770441167
1550.5,-15,3.84585358238712,297.847265136289,34358.8461635471,16726.8459844824
1551,-15,3.84581771306448,297.846873223514,34360.4929999611,16725.0149248482
1551.5,-15,3.84578218198785,297.846487286989,34362.1398363752,16723.183865214
1552,-15,3.84574665091123,297.846101350463,34363.7866727893,16721.3528055798
1552.5,-15,3.84571111983461,297.845715413937,34365.4335092034,16719.5217459456
1553,-15,3.84567558875798,297.845329477411,34367.0803456174,16717.6906863113
1553.5,-15,3.84564005768136,297.844943540885,34368.7271820315,16715.8596266771
1554,-15,3.84560452660473,297.84455760436,34370.3740184456,16714.0285670429
1554.5,-15,3.84556899552811,297.844171667834,34372.0208548597,16712.1975074087
1555,-15,3.84553346445148,297.843785731308,34373.6676912737,16710.3664477744
1555.5,-15,3.84549793337486,297.843399794782,34375.3145276878,16708.5353881402
1556,-15,3.84546240229824,297.843013858256,34376.9613641019,16706.704328506
1556.5,-15,3.84542687122161,297.842627921731,34378.608200516,16704.8732688718
1557,-15,3.84539134014499,297.842241985205,34380.25503693,16703.0422092376
1557.5,-15,3.84535580906836,297.841856048679,34381.9018733441,16701.2111496033
1558,-15,3.84532027799174,297.841470112153,34383.5487097582,16699.3800899691
1558.5,-15,3.84528474691511,297.841084175628,34385.1955461723,16697.5490303349
1559,-15,3.84524921583849,297.840698239102,34386.8423825863,16695.7179707007
1559.5,-15,3.84521368476187,297.840312302576,34388.4892190004,16693.8869110665
1560,-15,3.84517815368524,297.83992636605,34390.1360554145,16692.0558514322
1560.5,-15,3.84514262260862,297.839540429524,34391.7828918285,16690.224791798
1561,-15,3.84510709153199,297.839154492999,34393.4297282426,16688.3937321638
1561.5,-15,3.84507156045537,297.838768556473,34395.0765646567,16686.5626725296
1562,-15,3.84503602937874,297.838382619947,34396.7234010708,16684.7316128953
1562.5,-15,3.84500049830212,297.837996683421,34398.3702374848,16682.9005532611
1563,-15,3.84496496722549,297.837610746895,34400.0170738989,16681.0694936269
1563.5,-15,3.84492943614887,297.83722481037,34401.663910313,16679.2384339927
1564,-15,3.84489390507225,297.836838873844,34403.3107467271,16677.4073743585
1564.5,-15,3.84485837399562,297.836452937318,34404.9575831411,16675.5763147242
1565,-15,3.844822842919,297.836067000792,34406.6044195552,16673.74525509
1565.5,-15,3.84478731184237,297.835681064266,34408.2512559693,16671.9141954558
1566,-15,3.84475178076575,297.835295127741,34409.8980923834,16670.0831358216
1566.5,-15,3.84471624968912,297.834909191215,34411.5449287974,16668.2520761873
1567,-15,3.8446807186125,297.834523254689,34413.1917652115,16666.4210165531
1567.5,-15,3.84464518753588,297.834137318163,34414.8386016256,16664.5899569189
1568,-15,3.84460965645925,297.833751381638,34416.4854380397,16662.7588972847
1568.5,-15,3.84457412538263,297.833365445112,34418.1322744537,16660.9278376505
1569,-15,3.844538594306,297.832979508586,34419.7791108678,16659.0967780162
1569.5,-15,3.84450306322938,297.83259357206,34421.4259472819,16657.265718382
1570,-15,3.84446753215275,297.832207635534,34423.072783696,16655.4346587478
1570.5,-15,3.84443200107613,297.831821699009,34424.71962011,16653.6035991136
1571,-15,3.8443964699995,297.831435762483,34426.3664565241,16651.7725394793
1571.5,-15,3.84436093892288,297.831049825957,34428.0132929382,16649.9414798451
1572,-15,3.84432540784626,297.830663889431,34429.6601293523,16648.1104202109
1572.5,-15,3.84428987676963,297.830277952905,34431.3069657663,16646.2793605767
1573,-15,3.84425434569301,297.82989201638,34432.9538021804,16644.4483009425
1573.5,-15,3.84421881461638,297.829506079854,34434.6006385945,16642.6172413082
1574,-15,3.84418328353976,297.829120143328,34436.2474750085,16640.786181674
1574.5,-15,3.84414775246313,297.828734206802,34437.8943114226,16638.9551220398
1575,-15,3.84411222138651,297.828348270276,34439.5411478367,16637.1240624056
1575.5,-15,3.84407669030989,297.827962333751,34441.1879842508,16635.2930027713
1576,-15,3.84404115923326,297.827576397225,34442.8348206648,16633.4619431371
1576.5,-15,3.84400562815664,297.827190460699,34444.4816570789,16631.6308835029
1577,-15,3.84397009708001,297.826804524173,34446.128493493,16629.7998238687
1577.5,-15,3.84393456600339,297.826418587647,34447.7753299071,16627.9687642345
1578,-15,3.84389903492676,297.826032651122,34449.4221663211,16626.1377046002
1578.5,-15,3.84386350385014,297.825646714596,34451.0690027352,16624.306644966
1579,-15,3.84382797277351,297.82526077807,34452.7158391493,16622.4755853318
1579.5,-15,3.84379244169689,297.824874841544,34454.3626755634,16620.6445256976
1580,-15,3.84375691062027,297.824488905018,34456.0095119774,16618.8134660633
1580.5,-15,3.84372137954364,297.824102968493,34457.6563483915,16616.9824064291
1581,-15,3.84368584846702,297.823717031967,34459.3031848056,16615.1513467949
1581.5,-15,3.84365031739039,297.823331095441,34460.9500212197,16613.3202871607
1582,-15,3.84361478631377,297.822945158915,34462.5968576337,16611.4892275265
1582.5,-15,3.84357925523714,297.82255922239,34464.2436940478,16609.6581678922
1583,-15,3.84354372416052,297.822173285864,34465.8905304619,16607.827108258
1583.5,-15,3.8435081930839,297.821787349338,34467.5373668759,16605.9960486238
1584,-15,3.84347266200727,297.821401412812,34469.18420329,16604.1649889896
1584.5,-15,3.84343713093065,297.821015476286,34470.8310397041,16602.3339293554
1585,-15,3.84340159985402,297.820629539761,34472.4778761182,16600.5028697211
1585.5,-15,3.8433660687774,297.820243603235,34474.1247125322,16598.6718100869
1586,-15,3.84333053770077,297.819857666709,34475.7715489463,16596.8407504527
1586.5,-15,3.84329500662415,297.819471730183,34477.4183853604,16595.0096908185
1587,-15,3.84325947554753,297.819085793657,34479.0652217745,16593.1786311842
1587.5,-15,3.8432239444709,297.818699857132,34480.7120581885,16591.34757155
1588,-15,3.84318844033654,297.818314408857,34482.3588946026,16589.5165119158
1588.5,-15,3.843153231647,297.817934314676,34484.0057310167,16587.6854522816
1589,-15,3.84311802295746,297.817554220495,34485.6525674308,16585.8543926474
1589.5,-15,3.84308281426791,297.817174126313,34487.2994038448,16584.0233330131
1590,-15,3.84304760557837,297.816794032132,34488.9462402589,16582.1922733789
1590.5,-15,3.84301239688882,297.81641393795,34490.593076673,16580.3612137447
1591,-15,3.84297718819928,297.816033843769,34492.239913087,16578.5301541105
1591.5,-15,3.84294197950973,297.815653749588,34493.8867495011,16576.6990944762
1592,-15,3.84290677082019,297.815273655406,34495.5335859152,16574.868034842
1592.5,-15,3.84287156213064,297.814893561225,34497.1804223293,16573.0369752078
1593,-15,3.8428363534411,297.814513467043,34498.8272587434,16571.2059155736
1593.5,-15,3.84280114475155,297.814133372862,34500.4740951574,16569.3748559393
1594,-15,3.84276593606201,297.81375327868,34502.1209315715,16567.5437963051
1594.5,-15,3.84273072737246,297.813373184499,34503.7677679856,16565.7127366709
1595,-15,3.84269551868292,297.812993090318,34505.4146043996,16563.8816770367
1595.5,-15,3.84266030999337,297.812612996136,34507.0614408137,16562.0506174025
1596,-15,3.84262510130383,297.812232901955,34508.7082772278,16560.2195577682
1596.5,-15,3.84258989261428,297.811852807773,34510.3551136419,16558.388498134
1597,-15,3.84255468392474,297.811472713592,34512.0019500559,16556.5574384998
1597.5,-15,3.84251947523519,297.811092619411,34513.64878647,16554.7263788656
1598,-15,3.84248426654565,297.810712525229,34515.2956228841,16552.8953192314
1598.5,-15,3.84244905785611,297.810332431048,34516.9424592982,16551.0642595971
1599,-15,3.84241384916656,297.809952336866,34518.5892957122,16549.2331999629
1599.5,-15,3.84237864047702,297.809572242685,34520.2361321263,16547.4021403287
1600,-15,3.84234343178747,297.809192148503,34521.8829685404,16545.5710806945
1600.5,-15,3.84230822309793,297.808812054322,34523.5298049545,16543.7400210602
1601,-15,3.84227301440838,297.808431960141,34525.1766413685,16541.908961426
1601.5,-15,3.84223780571884,297.808051865959,34526.8234777826,16540.0779017918
1602,-15,3.84220259702929,297.807671771778,34528.4703141967,16538.2468421576
1602.5,-15,3.84216738833975,297.807291677596,34530.1171506108,16536.4157825234
1603,-15,3.8421321796502,297.806911583415,34531.7639870248,16534.5847228891
1603.5,-15,3.84209697096066,297.806531489234,34533.4108234389,16532.7536632549
1604,-15,3.84206176227111,297.806151395052,34535.057659853,16530.9226036207
1604.5,-15,3.84202655358157,297.805771300871,34536.7044962671,16529.0915439865
1605,-15,3.84199134489202,297.805391206689,34538.3513326811,16527.2604843522
1605.5,-15,3.84195613620248,297.805011112508,34539.9981690952,16525.429424718
1606,-15,3.84192092751293,297.804631018327,34541.6450055093,16523.5983650838
1606.5,-15,3.84188571882339,297.804250924145,34543.2918419234,16521.7673054496
1607,-15,3.84185051013385,297.803870829964,34544.9386783374,16519.9362458154
1607.5,-15,3.8418153014443,297.803490735782,34546.5855147515,16518.1051861811
1608,-15,3.84178009275476,297.803110641601,34548.2323511656,16516.2741265469
1608.5,-15,3.84174488406521,297.802730547419,34549.8791875796,16514.4430669127
1609,-15,3.84170967537567,297.802350453238,34551.5260239937,16512.6120072785
1609.5,-15,3.84167446668612,297.801970359057,34553.1728604078,16510.7809476442
1610,-15,3.84163925799658,297.801590264875,34554.8196968219,16508.94988801
1610.5,-15,3.84160404930703,297.801210170694,34556.4665332359,16507.1188283758
1611,-15,3.84156884061749,297.800830076512,34558.11336965,16505.2877687416
1611.5,-15,3.84153363192794,297.800449982331,34559.7602060641,16503.4567091074
1612,-15,3.8414984232384,297.800069888149,34561.4070424782,16501.6256494731
1612.5,-15,3.84146321454885,297.799689793968,34563.0538788922,16499.7945898389
1613,-15,3.84142800585931,297.799309699787,34564.7007153063,16497.9635302047
1613.5,-15,3.84139279716976,297.798929605605,34566.3475517204,16496.1324705705
1614,-15,3.84135758848022,297.798549511424,34567.9943881345,16494.3014109362
1614.5,-15,3.84132237979067,297.798169417242,34569.6412245485,16492.470351302
1615,-15,3.84128717110113,297.797789323061,34571.2880609626,16490.6392916678
1615.5,-15,3.84125196241158,297.79740922888,34572.9348973767,16488.8082320336
1616,-15,3.84121675372204,297.797029134698,34574.5817337907,16486.9771723994
1616.5,-15,3.8411815450325,297.796649040517,34576.2285702048,16485.1461127651
1617,-15,3.84114633634295,297.796268946335,34577.8754066189,16483.3150531309
1617.5,-15,3.84111112765341,297.795888852154,34579.522243033,16481.4839934967
1618,-15,3.84107591896386,297.795508757973,34581.169079447,16479.6529338625
1618.5,-15,3.84104071027432,297.795128663791,34582.8159158611,16477.8218742283
1619,-15,3.84100550158477,297.79474856961,34584.4627522752,16475.990814594
1619.5,-15,3.84097029289523,297.794368475428,34586.1095886893,16474.1597549598
1620,-15,3.84093508420568,297.793988381247,34587.7564251033,16472.3286953256
1620.5,-15,3.84089987551614,297.793608287065,34589.4032615174,16470.4976356914
1621,-15,3.84086466682659,297.793228192884,34591.0500979315,16468.6665760571
1621.5,-15,3.84082945813705,297.792848098703,34592.6969343456,16466.8355164229
1622,-15,3.8407942494475,297.792468004521,34594.3437707596,16465.0044567887
1622.5,-15,3.84075904075796,297.79208791034,34595.9906071737,16463.1733971545
1623,-15,3.84072383206841,297.791707816158,34597.6374435878,16461.3423375203
1623.5,-15,3.84068862337887,297.791327721977,34599.2842800019,16459.511277886
1624,-15,3.84065341468933,297.790947627796,34600.9311164159,16457.6802182518
1624.5,-15,3.84061820599978,297.790567533614,34602.57795283,16455.8491586176
1625,-15,3.84058304614976,297.790188421296,34604.2247892441,16454.0180989834
1625.5,-15,3.84054815607146,297.789814732432,34605.8716256582,16452.1870393491
1626,-15,3.84051326599316,297.789441043569,34607.5184620722,16450.3559797149
1626.5,-15,3.84047837591486,297.789067354705,34609.1652984863,16448.5249200807
1627,-15,3.84044348583656,297.788693665841,34610.8121349004,16446.6938604465
1627.5,-15,3.84040859575826,297.788319976978,34612.4589713145,16444.8628008123
1628,-15,3.84037370567997,297.787946288114,34614.1058077285,16443.031741178
1628.5,-15,3.84033881560167,297.78757259925,34615.7526441426,16441.2006815438
1629,-15,3.84030392552337,297.787198910386,34617.3994805567,16439.3696219096
1629.5,-15,3.84026903544507,297.786825221523,34619.0463169708,16437.5385622754
1630,-15,3.84023414536677,297.786451532659,34620.6931533848,16435.7075026411
1630.5,-15,3.84019925528847,297.786077843795,34622.3399897989,16433.8764430069
1631,-15,3.84016436521017,297.785704154932,34623.986826213,16432.0453833727
1631.5,-15,3.84012947513187,297.785330466068,34625.633662627,16430.2143237385
1632,-15,3.84009458505357,297.784956777204,34627.2804990411,16428.3832641043
1632.5,-15,3.84005969497527,297.784583088341,34628.9273354552,16426.55220447
1633,-15,3.84002480489697,297.784209399477,34630.5741718693,16424.7211448358
1633.5,-15,3.83998991481868,297.783835710613,34632.2210082833,16422.8900852016
1634,-15,3.83995502474038,297.78346202175,34633.8678446974,16421.0590255674
1634.5,-15,3.83992013466208,297.783088332886,34635.5146811115,16419.2279659331
1635,-15,3.83988524458378,297.782714644022,34637.1615175256,16417.3969062989
1635.5,-15,3.83985035450548,297.782340955158,34638.8083539396,16415.5658466647
1636,-15,3.83981546442718,297.781967266295,34640.4551903537,16413.7347870305
1636.5,-15,3.83978057434888,297.781593577431,34642.1020267678,16411.9037273963
1637,-15,3.83974568427058,297.781219888567,34643.7488631818,16410.072667762
1637.5,-15,3.83971079419228,297.780846199704,34645.3956995959,16408.2416081278
1638,-15,3.83967590411398,297.78047251084,34647.04253601,16406.4105484936
1638.5,-15,3.83964101403568,297.780098821976,34648.6893724241,16404.5794888594
1639,-15,3.83960612395739,297.779725133113,34650.3362088381,16402.7484292251
1639.5,-15,3.83957123387909,297.779351444249,34651.9830452522,16400.9173695909
1640,-15,3.83953634380079,297.778977755385,34653.6298816663,16399.0863099567
1640.5,-15,3.83950145372249,297.778604066522,34655.2767180804,16397.2552503225
1641,-15,3.83946656364419,297.778230377658,34656.9235544944,16395.4241906883
1641.5,-15,3.83943167356589,297.777856688794,34658.5703909085,16393.593131054
1642,-15,3.83939678348759,297.77748299993,34660.2172273226,16391.7620714198
1642.5,-15,3.83936189340929,297.777109311067,34661.8640637367,16389.9310117856
1643,-15,3.83932700333099,297.776735622203,34663.5109001507,16388.0999521514
1643.5,-15,3.83929211325269,297.776361933339,34665.1577365648,16386.2688925171
1644,-15,3.83925722317439,297.775988244476,34666.8045729789,16384.4378328829
1644.5,-15,3.8392223330961,297.775614555612,34668.451409393,16382.6067732487
1645,-15,3.8391874430178,297.775240866748,34670.098245807,16380.7757136145
1645.5,-15,3.8391525529395,297.774867177885,34671.7450822211,16378.9446539803
1646,-15,3.8391176628612,297.774493489021,34673.3919186352,16377.113594346
1646.5,-15,3.8390827727829,297.774119800157,34675.0387550493,16375.2825347118
1647,-15,3.8390478827046,297.773746111294,34676.6855914633,16373.4514750776
1647.5,-15,3.8390129926263,297.77337242243,34678.3324278774,16371.6204154434
1648,-15,3.838978102548,297.772998733566,34679.9792642915,16369.7893558091
1648.5,-15,3.8389432124697,297.772625044702,34681.6261007056,16367.9582961749
1649,-15,3.8389083223914,297.772251355839,34683.2729371196,16366.1272365407
1649.5,-15,3.8388734323131,297.771877666975,34684.9197735337,16364.2961769065
1650,-15,3.8388385422348,297.771503978111,34686.5666099478,16362.4651172723
1650.5,-15,3.83880365215651,297.771130289248,34688.2134463618,16360.634057638
1651,-15,3.83876876207821,297.770756600384,34689.8602827759,16358.8029980038
1651.5,-15,3.83873387199991,297.77038291152,34691.50711919,16356.9719383696
1652,-15,3.83869898192161,297.770009222657,34693.1539556041,16355.1408787354
1652.5,-15,3.83866409184331,297.769635533793,34694.8007920181,16353.3098191011
1653,-15,3.83862920176501,297.769261844929,34696.4476284322,16351.4787594669
1653.5,-15,3.83859431168671,297.768888156066,34698.0944648463,16349.6476998327
1654,-15,3.83855942160841,297.768514467202,34699.7413012604,16347.8166401985
1654.5,-15,3.83852453153011,297.768140778338,34701.3881376744,16345.9855805643
1655,-15,3.83848964145181,297.767767089474,34703.0349740885,16344.15452093
1655.5,-15,3.83845475137351,297.767393400611,34704.6818105026,16342.3234612958
1656,-15,3.83841986129522,297.767019711747,34706.3286469167,16340.4924016616
1656.5,-15,3.83838497121692,297.766646022883,34707.9754833307,16338.6613420274
1657,-15,3.83835008113862,297.76627233402,34709.6223197448,16336.8302823931
1657.5,-15,3.83831519106032,297.765898645156,34711.2691561589,16334.9992227589
1658,-15,3.83828030098202,297.765524956292,34712.9159925729,16333.1681631247
1658.5,-15,3.83824541090372,297.765151267429,34714.562828987,16331.3371034905
1659,-15,3.83821052082542,297.764777578565,34716.2096654011,16329.5060438563
1659.5,-15,3.83817563074712,297.764403889701,34717.8565018152,16327.674984222
1660,-15,3.83814074066882,297.764030200838,34719.5033382292,16325.8439245878
1660.5,-15,3.83810585059052,297.763656511974,34721.1501746433,16324.0128649536
1661,-15,3.83807096051222,297.76328282311,34722.7970110574,16322.1818053194
1661.5,-15,3.83803607043393,297.762909134247,34724.4438474715,16320.3507456852
1662,-15,3.83800125053318,297.762537051515,34726.0906838855,16318.5196860509
1662.5,-15,3.83796667514345,297.762170564834,34727.7375202996,16316.6886264167
1663,-15,3.83793209975373,297.761804078154,34729.3843567137,16314.8575667825
1663.5,-15,3.837897524364,297.761437591473,34731.0311931278,16313.0265071483
1664,-15,3.83786294897428,297.761071104792,34732.6780295418,16311.195447514
1664.5,-15,3.83782837358455,297.760704618111,34734.3248659559,16309.3643878798
1665,-15,3.83779379819482,297.76033813143,34735.97170237,16307.5333282456
1665.5,-15,3.8377592228051,297.759971644749,34737.6185387841,16305.7022686114
1666,-15,3.83772464741537,297.759605158068,34739.2653751981,16303.8712089772
1666.5,-15,3.83769007202565,297.759238671387,34740.9122116122,16302.0401493429
1667,-15,3.83765549663592,297.758872184707,34742.5590480263,16300.2090897087
1667.5,-15,3.83762092124619,297.758505698026,34744.2058844404,16298.3780300745
1668,-15,3.83758634585647,297.758139211345,34745.8527208544,16296.5469704403
1668.5,-15,3.83755177046674,297.757772724664,34747.4995572685,16294.715910806
1669,-15,3.83751719507702,297.757406237983,34749.1463936826,16292.8848511718
1669.5,-15,3.83748261968729,297.757039751302,34750.7932300967,16291.0537915376
1670,-15,3.83744804429757,297.756673264621,34752.4400665107,16289.2227319034
1670.5,-15,3.83741346890784,297.75630677794,34754.0869029248,16287.3916722692
1671,-15,3.83737889351811,297.755940291259,34755.7337393389,16285.5606126349
1671.5,-15,3.83734431812839,297.755573804579,34757.3805757529,16283.7295530007
1672,-15,3.83730974273866,297.755207317898,34759.027412167,16281.8984933665
1672.5,-15,3.83727516734894,297.754840831217,34760.6742485811,16280.0674337323
1673,-15,3.83724059195921,297.754474344536,34762.3210849952,16278.236374098
1673.5,-15,3.83720601656949,297.754107857855,34763.9679214092,16276.4053144638
1674,-15,3.83717144117976,297.753741371174,34765.6147578233,16274.5742548296
1674.5,-15,3.83713686579003,297.753374884493,34767.2615942374,16272.7431951954
1675,-15,3.83710229040031,297.753008397812,34768.9084306515,16270.9121355612
1675.5,-15,3.83706771501058,297.752641911132,34770.5552670655,16269.0810759269
1676,-15,3.83703313962086,297.752275424451,34772.2021034796,16267.2500162927
1676.5,-15,3.83699856423113,297.75190893777,34773.8489398937,16265.4189566585
1677,-15,3.83696398884141,297.751542451089,34775.4957763078,16263.5878970243
1677.5,-15,3.83692941345168,297.751175964408,34777.1426127218,16261.75683739
1678,-15,3.83689483806195,297.750809477727,34778.7894491359,16259.9257777558
1678.5,-15,3.83686026267223,297.750442991046,34780.43628555,16258.0947181216
1679,-15,3.8368256872825,297.750076504365,34782.0831219641,16256.2636584874
1679.5,-15,3.83679111189278,297.749710017684,34783.7299583781,16254.4325988532
1680,-15,3.83675653650305,297.749343531004,34785.3767947922,16252.6015392189
1680.5,-15,3.83672196111332,297.748977044323,34787.0236312063,16250.7704795847
1681,-15,3.8366873857236,297.748610557642,34788.6704676204,16248.9394199505
1681.5,-15,3.83665281033387,297.748244070961,34790.3173040344,16247.1083603163
1682,-15,3.83661823494415,297.74787758428,34791.9641404485,16245.277300682
1682.5,-15,3.83658365955442,297.747511097599,34793.6109768626,16243.4462410478
1683,-15,3.8365490841647,297.747144610918,34795.2578132767,16241.6151814136
1683.5,-15,3.83651450877497,297.746778124237,34796.9046496907,16239.7841217794
1684,-15,3.83647993338524,297.746411637557,34798.5514861048,16237.9530621452
1684.5,-15,3.83644535799552,297.746045150876,34800.1983225189,16236.1220025109
1685,-15,3.83641078260579,297.745678664195,34801.8451589329,16234.2909428767
1685.5,-15,3.83637620721607,297.745312177514,34803.491995347,16232.4598832425
1686,-15,3.83634163182634,297.744945690833,34805.1388317611,16230.6288236083
1686.5,-15,3.83630705643662,297.744579204152,34806.7856681752,16228.7977639741
1687,-15,3.83627248104689,297.744212717471,34808.4325045892,16226.9667043398
1687.5,-15,3.83623790565716,297.74384623079,34810.0793410033,16225.1356447056
1688,-15,3.83620333026744,297.743479744109,34811.7261774174,16223.3045850714
1688.5,-15,3.83616875487771,297.743113257429,34813.3730138315,16221.4735254372
1689,-15,3.83613417948799,297.742746770748,34815.0198502455,16219.6424658029
1689.5,-15,3.83609960409826,297.742380284067,34816.6666866596,16217.8114061687
1690,-15,3.83606502870853,297.742013797386,34818.3135230737,16215.9803465345
1690.5,-15,3.83603045331881,297.741647310705,34819.9603594878,16214.1492869003
1691,-15,3.83599587792908,297.741280824024,34821.6071959018,16212.3182272661
1691.5,-15,3.83596130253936,297.740914337343,34823.2540323159,16210.4871676318
1692,-15,3.83592672714963,297.740547850662,34824.90086873,16208.6561079976
1692.5,-15,3.83589215175991,297.740181363982,34826.5477051441,16206.8250483634
1693,-15,3.83585757637018,297.739814877301,34828.1945415581,16204.9939887292
