# time [s],current [A],voltage [V],temperature [K],c_p_avg [mol/m^3],c_n_avg [mol/m^3]
14.6,-150,3.74488670116661,300.442993687454,29732.8826764136,21870.2924970122
14.8,-150,3.74430810206331,300.476275841486,29739.4700220699,21862.9682584753
15,-150,3.74372950296002,300.509557995519,29746.0573677262,21855.6440199384
15.2,-150,3.74315090385673,300.542840149551,29752.6447133825,21848.3197814015
15.4,-150,3.74257343044463,300.576163521923,29759.2320590387,21840.9955428646
15.6,-150,3.74199902472472,300.609599220995,29765.819404695,21833.6713043277
15.8,-150,3.74142461900482,300.643034920067,29772.4067503513,21826.3470657908
16,-150,3.74085021328491,300.67647061914,29778.9940960076,21819.0228272539
16.2,-150,3.74027773330809,300.709983681651,29785.5814416639,21811.6985887171
16.4,-150,3.73970709525983,300.743570740496,29792.1687873202,21804.3743501802
16.6,-150,3.73913645721157,300.777157799341,29798.7561329765,21797.0501116433
16.8,-150,3.73856581916332,300.810744858185,29805.3434786328,21789.7258731064
17,-150,3.73799772108217,300.844444529,29811.9308242891,21782.4016345695
17.2,-150,3.73743045257946,300.87818098,29818.5181699454,21775.0773960326
17.4,-150,3.73686318407675,300.911917431,29825.1055156017,21767.7531574957
17.6,-150,3.73629591557405,300.945653882,29831.692861258,21760.4289189588
17.8,-150,3.73573161702295,300.979537444566,29838.2802069143,21753.1046804219
18,-150,3.73516732896503,301.013421526895,29844.8675525706,21745.7804418851
18.2,-150,3.73460304090711,301.047305609223,29851.4548982269,21738.4562033482
18.4,-150,3.73403965120381,301.081241926528,29858.0422438832,21731.1319648113
18.6,-150,3.73347911947545,301.115344421253,29864.6295895395,21723.8077262744
18.8,-150,3.73291858774709,301.149446915978,29871.2169351958,21716.4834877375
19,-150,3.73235805601873,301.183549410703,29877.8042808521,21709.1592492006
19.2,-150,3.73179752429037,301.217651905427,29884.3916265084,21701.8350106637
19.4,-150,3.73123699256201,301.251754400152,29890.9789721647,21694.5107721268
19.6,-150,3.73067646083365,301.285856894877,29897.566317821,21687.18653359
19.8,-150,3.73011592910529,301.319959389602,29904.1536634773,21679.8622950531
20,-150,3.7295581004712,301.3542595648,29910.7410091335,21672.5380565162
20.2,-150,3.72900129964952,301.388634905134,29917.3283547898,21665.2138179793
20.4,-150,3.72844449882785,301.423010245467,29923.9157004461,21657.8895794424
20.6,-150,3.72788769800617,301.457385585801,29930.5030461024,21650.5653409055
20.8,-150,3.72733089718449,301.491760926134,29937.0903917587,21643.2411023686
21,-150,3.72677409636282,301.526136266468,29943.677737415,21635.9168638317
21.2,-150,3.72621729554114,301.560511606801,29950.2650830713,21628.5926252948
21.4,-150,3.72566286040731,301.595132301954,29956.8524287276,21621.268386758
21.6,-150,3.72510852042206,301.629762865341,29963.4397743839,21613.9441482211
21.8,-150,3.7245541804368,301.664393428727,29970.0271200402,21606.6199096842
22,-150,3.72399984045155,301.699023992114,29976.6144656965,21599.2956711473
22.2,-150,3.72344550046629,301.7336545555,29983.2018113528,21591.9714326104
22.4,-150,3.72289116048104,301.768285118887,29989.7891570091,21584.6471940735
22.6,-150,3.72233712209896,301.802965822303,29996.3765026654,21577.3229555366
22.8,-150,3.72178430416524,301.837849419201,30002.9638483217,21569.9987169998
23,-150,3.72123148623152,301.872733016098,30009.551193978,21562.6744784629
23.2,-150,3.7206786682978,301.907616612996,30016.1385396343,21555.350239926
23.4,-150,3.72012585036408,301.942500209893,30022.7258852906,21548.0260013891
23.6,-150,3.71957303243037,301.977383806791,30029.3132309469,21540.7017628522
23.8,-150,3.71902021449665,302.012267403688,30035.9005766032,21533.3775243153
24,-150,3.71846767091802,302.047260488765,30042.4879222595,21526.0532857784
24.2,-150,3.71791548371969,302.082395796213,30049.0752679158,21518.7290472415
24.4,-150,3.71736329652137,302.117531103662,30055.662613572,21511.4048087046
24.6,-150,3.71681110932304,302.15266641111,30062.2499592283,21504.0805701678
24.8,-150,3.71625892212472,302.187801718558,30068.8373048846,21496.7563316309
25,-150,3.7157067349264,302.222937026007,30075.4246505409,21489.432093094
25.2,-150,3.71515454772807,302.258072333455,30082.0119961972,21482.1078545571
25.4,-150,3.71460219292745,302.29337640173,30088.5993418535,21474.7836160202
25.6,-150,3.71404975624571,302.328762917118,30095.1866875098,21467.4593774833
25.8,-150,3.71349731956397,302.364149432505,30101.7740331661,21460.1351389464
26,-150,3.71294488288223,302.399535947893,30108.3613788224,21452.8109004095
26.2,-150,3.7123924462005,302.43492246328,30114.9487244787,21445.4866618726
26.4,-150,3.71184000951876,302.470308978668,30121.536070135,21438.1624233358
26.6,-150,3.71128757283702,302.505695494055,30128.1234157913,21430.8381847989
26.8,-150,3.71073421519437,302.541310498416,30134.7107614476,21423.513946262
27,-150,3.71018076492855,302.576948482442,30141.2981071039,21416.1897077251
27.2,-150,3.70962731466274,302.612586466468,30147.8854527602,21408.8654691882
27.4,-150,3.70907386439692,302.648224450494,30154.4727984165,21401.5412306513
27.6,-150,3.70852041413111,302.683862434519,30161.0601440728,21394.2169921144
27.8,-150,3.70796696386529,302.719500418545,30167.6474897291,21386.8927535775
28,-150,3.70741327076296,302.755175113364,30174.2348353854,21379.5685150407
28.2,-150,3.70685815081756,302.791065511075,30180.8221810417,21372.2442765038
28.4,-150,3.70630303087216,302.826955908787,30187.409526698,21364.9200379669
28.6,-150,3.70574791092677,302.862846306498,30193.9968723543,21357.59579943
28.8,-150,3.70519279098137,302.89873670421,30200.5842180106,21350.2715608931
29,-150,3.70463767103598,302.934627101921,30207.1715636668,21342.9473223562
29.2,-150,3.70408255109058,302.970517499632,30213.7589093231,21335.6230838193
29.4,-150,3.70352649518949,303.006504998646,30220.3462549794,21328.2988452824
29.6,-150,3.70296892676366,303.042649415475,30226.9336006357,21320.9746067455
29.8,-150,3.70241135833784,303.078793832304,30233.520946292,21313.6503682087
30,-150,3.70185378991201,303.114938249132,30240.1082919483,21306.3261296718
30.2,-150,3.70129622148619,303.151082665961,30246.6956376046,21299.0018911349
30.4,-150,3.70073865306036,303.187227082789,30253.2829832609,21291.677652598
30.6,-150,3.70018108463454,303.223371499618,30259.8703289172,21284.3534140611
30.8,-150,3.69962154025019,303.25967457652,30266.4576745735,21277.0291755242
31,-150,3.69906078006167,303.296075276717,30273.0450202298,21269.7049369873
31.2,-150,3.69850001987315,303.332475976913,30279.6323658861,21262.3806984504
31.4,-150,3.69793925968463,303.368876677109,30286.2197115424,21255.0564599136
31.6,-150,3.69737849949611,303.405277377306,30292.8070571987,21247.7322213767
31.8,-150,3.69681773930759,303.441678077502,30299.394402855,21240.4079828398
32,-150,3.69625697911907,303.478078777698,30305.9817485113,21233.0837443029
32.2,-150,3.69569326620395,303.514701200516,30312.5690941676,21225.759505766
32.4,-150,3.69512905617139,303.551360952282,30319.1564398239,21218.4352672291
32.6,-150,3.69456484613883,303.588020704048,30325.7437854802,21211.1110286922
32.8,-150,3.69400063610627,303.624680455815,30332.3311311365,21203.7867901553
33,-150,3.69343642607371,303.661340207581,30338.9184767928,21196.4625516184
33.2,-150,3.69287221604115,303.697999959347,30345.505822449,21189.1383130816
33.4,-150,3.69230765535606,303.734684020192,30352.0931681053,21181.8140745447
33.6,-150,3.6917396635738,303.771605942742,30358.6805137616,21174.4898360078
33.8,-150,3.69117167179154,303.808527865292,30365.2678594179,21167.1655974709
34,-150,3.69060368000928,303.845449787842,30371.8552050742,21159.841358934
34.2,-150,3.69003568822702,303.882371710392,30378.4425507305,21152.5171203971
34.4,-150,3.68946769644476,303.919293632942,30385.0298963868,21145.1928818602
34.6,-150,3.68889970466249,303.956215555491,30391.6172420431,21137.8686433233
34.8,-150,3.68833010115023,303.993220672773,30398.2045876994,21130.5444047865
35,-150,3.68775721856653,304.030395050085,30404.7919333557,21123.2201662496
35.2,-150,3.68718433598283,304.067569427397,30411.379279012,21115.8959277127
35.4,-150,3.68661145339913,304.104743804709,30417.9666246683,21108.5716891758
35.6,-150,3.68603857081543,304.14191818202,30424.5539703246,21101.2474506389
35.8,-150,3.68546568823173,304.179092559332,30431.1413159809,21093.923212102
36,-150,3.68489194864213,304.216317390126,30437.7286616372,21086.5989735651
36.2,-150,3.68431553466195,304.253699667112,30444.3160072935,21079.2747350282
36.4,-150,3.68373912068177,304.291081944098,30450.9033529498,21071.9504964914
36.6,-150,3.68316270670159,304.328464221084,30457.4906986061,21064.6262579545
36.8,-150,3.68258629272142,304.36584649807,30464.0780442624,21057.3020194176
37,-150,3.68200711205229,304.403384175324,30470.6653899187,21049.9777808807
37.2,-150,3.68142757427011,304.440941911017,30477.252735575,21042.6535423438
37.4,-150,3.68084803648794,304.478499646711,30483.8400812313,21035.3293038069
37.6,-150,3.68026849870577,304.516057382405,30490.4274268875,21028.00506527
37.8,-150,3.67968707432748,304.553708841494,30497.0147725438,21020.6808267331
38,-150,3.67910396802977,304.591443855935,30503.6021182001,21013.3565881962
38.2,-150,3.67852086173206,304.629178870375,30510.1894638564,21006.0323496594
38.4,-150,3.67793775543435,304.666913884815,30516.7768095127,20998.7081111225
38.6,-150,3.67735406205357,304.704679658061,30523.364155169,20991.3838725856
38.8,-150,3.67676753604553,304.742593840001,30529.9515008253,20984.0596340487
39,-150,3.67618101003748,304.780508021941,30536.5388464816,20976.7353955118
39.2,-150,3.67559448402944,304.818422203881,30543.1261921379,20969.4111569749
39.4,-150,3.6750079580214,304.856336385821,30549.7135377942,20962.086918438
39.6,-150,3.67441867772907,304.894398090053,30556.3008834505,20954.7626799011
39.8,-150,3.67382877088037,304.932493353286,30562.8882291068,20947.4384413643
40,-150,3.67323886403168,304.97058861652,30569.4755747631,20940.1142028274
40.2,-150,3.67264895718298,305.008683879753,30576.0629204194,20932.7899642905
40.4,-150,3.67205736386909,305.046862915838,30582.6502660757,20925.4657257536
40.6,-150,3.67146377214719,305.085141220109,30589.237611732,20918.1414872167
40.8,-150,3.67087018042528,305.123419524379,30595.8249573883,20910.8172486798
41,-150,3.67027658870337,305.16169782865,30602.4123030446,20903.4930101429
41.2,-150,3.66968263135205,305.199994760493,30608.9996487009,20896.168771606
41.4,-150,3.66908540769333,305.238458099571,30615.5869943572,20888.8445330691
41.6,-150,3.66848818403461,305.276921438648,30622.1743400135,20881.5202945323
41.8,-150,3.66789096037589,305.315384777725,30628.7616856698,20874.1960559954
42,-150,3.66729373671717,305.353848116803,30635.3490313261,20866.8718174585
42.2,-150,3.66669391796253,305.392450527281,30641.9363769824,20859.5475789216
42.4,-150,3.66609320471809,305.431100873539,30648.5237226386,20852.2233403847
42.6,-150,3.66549249147365,305.469751219798,30655.1110682949,20844.8991018478
42.8,-150,3.66489177822921,305.508401566057,30661.6984139512,20837.5748633109
43,-150,3.6642896981497,305.547124976126,30668.2857596075,20830.250624774
43.2,-150,3.66368544998912,305.5859642804,30674.8731052638,20822.9263862372
43.4,-150,3.66308120182854,305.624803584674,30681.4604509201,20815.6021477003
43.6,-150,3.66247695366796,305.663642888948,30688.0477965764,20808.2779091634
43.8,-150,3.66187259925124,305.702487856237,30694.6351422327,20800.9536706265
44,-150,3.66126476922549,305.741518059221,30701.222487889,20793.6294320896
44.2,-150,3.66065693919974,305.780548262205,30707.8098335453,20786.3051935527
44.4,-150,3.66004910917399,305.819578465188,30714.3971792016,20778.9809550158
44.6,-150,3.65944127914823,305.858608668171,30720.9845248579,20771.6567164789
44.8,-150,3.65883112242285,305.897768565132,30727.5718705142,20764.332477942
45,-150,3.65821983345989,305.936991574836,30734.1592161705,20757.0082394052
45.2,-150,3.65760854449692,305.976214584539,30740.7465618268,20749.6840008683
45.4,-150,3.65699725553395,306.015437594243,30747.3339074831,20742.3597623314
45.6,-150,3.65638492957997,306.05472217195,30753.9212531394,20735.0355237945
45.8,-150,3.6557703554786,306.094140226174,30760.5085987957,20727.7112852576
46,-150,3.65515578137722,306.133558280397,30767.095944452,20720.3870467207
46.2,-150,3.65454120727585,306.172976334621,30773.6832901083,20713.0628081838
46.4,-150,3.65392663317447,306.212394388844,30780.2706357646,20705.7385696469
46.6,-150,3.65330900391938,306.252000837576,30786.8579814208,20698.4143311101
46.8,-150,3.65269124291589,306.291615410506,30793.4453270771,20691.0900925732
47,-150,3.6520734819124,306.331229983436,30800.0326727334,20683.7658540363
47.2,-150,3.6514557209089,306.370844556366,30806.6200183897,20676.4416154994
47.4,-150,3.65083610070085,306.410578384122,30813.207364046,20669.1173769625
47.6,-150,3.65021524955982,306.450391167524,30819.7947097023,20661.7931384256
47.8,-150,3.64959439841879,306.490203950926,30826.3820553586,20654.4688998887
48,-150,3.64897354727775,306.530016734328,30832.9694010149,20647.1446613518
48.2,-150,3.6483520027029,306.56987834209,30839.5567466712,20639.8204228149
48.4,-150,3.64772831723631,306.609890689066,30846.1440923275,20632.4961842781
48.6,-150,3.64710463176972,306.649903036042,30852.7314379838,20625.1719457412
48.8,-150,3.64648094630313,306.689915383018,30859.3187836401,20617.8477072043
49,-150,3.64585726083655,306.729927729994,30865.9061292964,20610.5234686674
49.2,-150,3.64523116055588,306.770118320566,30872.4934749527,20603.1992301305
49.4,-150,3.64460475464347,306.810331470599,30879.080820609,20595.8749915936
49.6,-150,3.64397834873105,306.850544620632,30885.6681662653,20588.5507530567
49.8,-150,3.64335194281863,306.890757770665,30892.2555119216,20581.2265145198
50,-150,3.64272423406407,306.9310782484,30898.8428575779,20573.902275983
50.2,-150,3.64209537297893,306.971493654747,30905.4302032342,20566.5780374461
50.4,-150,3.64146651189378,307.011909061093,30912.0175488905,20559.2537989092
50.6,-150,3.64083765080864,307.05232446744,30918.6048945468,20551.9295603723
50.8,-150,3.64020841662357,307.09277521794,30925.1922402031,20544.6053218354
51,-150,3.6395774069649,307.133394160953,30931.7795858594,20537.2810832985
51.2,-150,3.63894639730622,307.174013103965,30938.3669315156,20529.9568447616
51.4,-150,3.63831538764754,307.214632046978,30944.9542771719,20522.6326062247
51.6,-150,3.63768437798887,307.255250989991,30951.5416228282,20515.3083676879
51.8,-150,3.63705177458339,307.296037059459,30958.1289684845,20507.984129151
52,-150,3.63641881335386,307.336860651742,30964.7163141408,20500.6598906141
52.2,-150,3.63578585212433,307.377684244025,30971.3036597971,20493.3356520772
52.4,-150,3.6351528908948,307.418507836308,30977.8910054534,20486.0114135403
52.6,-150,3.6345192180381,307.459421160917,30984.4783511097,20478.6871750034
52.8,-150,3.63388470860259,307.500439973578,30991.065696766,20471.3629364665
53,-150,3.63325019916709,307.541458786238,30997.6530424223,20464.0386979296
53.2,-150,3.63261568973158,307.582477598898,31004.2403880786,20456.7144593927
53.4,-150,3.63198056302625,307.623591275176,31010.8277337349,20449.3902208559
53.6,-150,3.63134490698354,307.664786301385,31017.4150793912,20442.065982319
53.8,-150,3.63070925094083,307.705981327594,31024.0024250475,20434.7417437821
54,-150,3.63007358698085,307.747177887972,31030.5897707038,20427.4175052452
54.2,-150,3.62943706784258,307.788540160526,31037.1771163601,20420.0932667083
54.4,-150,3.62880054870431,307.82990243308,31043.7644620164,20412.7690281714
54.6,-150,3.62816402956604,307.871264705635,31050.3518076727,20405.4447896345
54.8,-150,3.62752720911411,307.912707360929,31056.939153329,20398.1205510976
55,-150,3.62689006224114,307.954237096969,31063.5264989853,20390.7963125607
55.2,-150,3.62625291536817,307.995766833009,31070.1138446416,20383.4720740239
55.4,-150,3.6256157684952,308.037296569048,31076.7011902979,20376.147835487
55.6,-150,3.62497826319087,308.078985621924,31083.2885359542,20368.8235969501
55.8,-150,3.62434073935112,308.120682913491,31089.8758816104,20361.4993584132
56,-150,3.62370321551136,308.162380205058,31096.4632272667,20354.1751198763
56.2,-150,3.62306563774598,308.204148137314,31103.050572923,20346.8508813394
56.4,-150,3.62242798601689,308.246012959425,31109.6379185793,20339.5266428025
56.6,-150,3.62179033428781,308.287877781536,31116.2252642356,20332.2024042656
56.8,-150,3.62115268255873,308.329742603647,31122.8126098919,20324.8781657288
57,-150,3.62051514169284,308.371756831622,31129.3999555482,20317.5539271919
57.2,-150,3.61987761418203,308.413789057689,31135.9873012045,20310.229688655
57.4,-150,3.61924008667121,308.455821283757,31142.5746468608,20302.9054501181
57.6,-150,3.61860270344791,308.497914224288,31149.1619925171,20295.5812115812
57.8,-150,3.61796557307815,308.54011356257,31155.7493381734,20288.2569730443
58,-150,3.61732844270839,308.582312900853,31162.3366838297,20280.9327345074
58.2,-150,3.61669131233863,308.624512239136,31168.924029486,20273.6084959705
58.4,-150,3.61605476091208,308.666850625216,31175.5113751423,20266.2842574337
58.6,-150,3.61541832459897,308.709216658691,31182.0987207986,20258.9600188968
58.8,-150,3.61478188828587,308.751582692166,31188.6860664549,20251.6357803599
59,-150,3.6141457503135,308.79399938811,31195.2734121112,20244.311541823
59.2,-150,3.61351029225494,308.836531543018,31201.8607577675,20236.9873032861
59.4,-150,3.61287483419638,308.879063697926,31208.4481034238,20229.6630647492
59.6,-150,3.61223937613783,308.921595852834,31215.0354490801,20222.3388262123
59.8,-150,3.61160487039221,308.964256350596,31221.6227947364,20215.0145876754
60,-150,3.61097063985587,309.006953938206,31228.2101403926,20207.6903491385
60.2,-150,3.61033640931953,309.049651525816,31234.7974860489,20200.3661106017
60.4,-150,3.60970255839188,309.092389707707,31241.3848317052,20193.0418720648
60.6,-150,3.60906986704182,309.135251891546,31247.9721773615,20185.7176335279
60.8,-150,3.60843717569176,309.178114075384,31254.5595230178,20178.393394991
61,-150,3.6078044843417,309.220976259223,31261.1468686741,20171.0691564541
61.2,-150,3.60717313005938,309.263955817258,31267.7342143304,20163.7449179172
61.4,-150,3.60654230232758,309.306981598414,31274.3215599867,20156.4206793803
61.6,-150,3.60591147459578,309.35000737957,31280.908905643,20149.0964408434
61.8,-150,3.60528105326388,309.393063752629,31287.4962512993,20141.7722023066
62,-150,3.60465238394512,309.436252009121,31294.0835969556,20134.4479637697
62.2,-150,3.60402371462635,309.479440265613,31300.6709426119,20127.1237252328
62.4,-150,3.60339504530758,309.522628522105,31307.2582882682,20119.7994866959
62.6,-150,3.60276798760056,309.565923034878,31313.8456339245,20112.475248159
62.8,-150,3.60214176339673,309.609272501923,31320.4329795808,20105.1510096221
63,-150,3.60151553919291,309.652621968968,31327.0203252371,20097.8267710852
63.2,-150,3.60088967288869,309.695992200409,31333.6076708934,20090.5025325483
63.4,-150,3.60026620295777,309.739501463146,31340.1950165497,20083.1782940114
63.6,-150,3.59964273302686,309.783010725882,31346.782362206,20075.8540554746
63.8,-150,3.59901926309595,309.826519988619,31353.3697078623,20068.5298169377
64,-150,3.59839764761119,309.870124307488,31359.9570535186,20061.2055784008
64.2,-150,3.59777726445279,309.913791793561,31366.5443991749,20053.8813398639
64.4,-150,3.59715688129438,309.957459279634,31373.1317448311,20046.557101327
64.6,-150,3.59653674072289,310.001137971306,31379.7190904874,20039.2328627901
64.8,-150,3.59591974563214,310.044961959332,31386.3064361437,20031.9086242532
65,-150,3.59530275054138,310.088785947358,31392.8937818,20024.5843857163
65.2,-150,3.59468575545063,310.132609935384,31399.4811274563,20017.2601471795
65.4,-150,3.59407075539682,310.176517803287,31406.0684731126,20009.9359086426
65.6,-150,3.59345743827582,310.220496428877,31412.6558187689,20002.6116701057
65.8,-150,3.59284412115483,310.264475054466,31419.2431644252,19995.2874315688
66,-150,3.59223085684359,310.308455703469,31425.8305100815,19987.9631930319
66.2,-150,3.59162152315693,310.352586954875,31432.4178557378,19980.638954495
66.4,-150,3.59101218947027,310.396718206281,31439.0052013941,19973.3147159581
66.6,-150,3.59040285578361,310.440849457687,31445.5925470504,19965.9904774212
66.8,-150,3.58979560485639,310.485053546598,31452.1798927067,19958.6662388843
67,-150,3.58919057362873,310.529335262036,31458.767238363,19951.3420003475
67.2,-150,3.58858554240107,310.573616977474,31465.3545840193,19944.0177618106
67.4,-150,3.58798051117342,310.617898692911,31471.9419296756,19936.6935232737
67.6,-150,3.58737985761972,310.662321893403,31478.5292753319,19929.3692847368
67.8,-150,3.58677941075518,310.706751774023,31485.1166209882,19922.0450461999
68,-150,3.58617896389064,310.751181654644,31491.7039666445,19914.720807663
68.2,-150,3.58558056827198,310.795673581783,31498.2913123008,19907.3965691261
68.4,-150,3.5849849394476,310.8402491995,31504.8786579571,19900.0723305892
68.6,-150,3.58438931062321,310.884824817216,31511.4660036134,19892.7480920524
68.8,-150,3.58379368179882,310.929400434932,31518.0533492696,19885.4238535155
69,-150,3.58320260654373,310.974104446192,31524.6406949259,19878.0996149786
69.2,-150,3.5826120565897,311.018823268967,31531.2280405822,19870.7753764417
69.4,-150,3.58202150663568,311.063542091742,31537.8153862385,19863.4511379048
69.6,-150,3.58143280286698,311.108310001694,31544.4027318948,19856.1268993679
69.8,-150,3.58084727791707,311.15316243146,31550.9900775511,19848.802660831
70,-150,3.58026175296716,311.198014861225,31557.5774232074,19841.4784222941
70.2,-150,3.57967716582461,311.242891043157,31564.1647688637,19834.1541837573
70.4,-150,3.57909654712589,311.28786773522,31570.75211452,19826.8299452204
70.6,-150,3.57851592842717,311.332844427283,31577.3394601763,19819.5057066835
70.8,-150,3.57793538453901,311.377822935731,31583.9268058326,19812.1814681466
71,-150,3.57735978970539,311.422921606153,31590.5141514889,19804.8572296097
71.2,-150,3.57678419487176,311.468020276575,31597.1014971452,19797.5329910728
71.4,-150,3.57620860003813,311.513118946997,31603.6888428015,19790.2087525359
71.6,-150,3.57563730298409,311.558317963414,31610.2761884578,19782.884513999
71.8,-150,3.5750668328722,311.603536287553,31616.8635341141,19775.5602754621
72,-150,3.57449636276032,311.648754611691,31623.4508797704,19768.2360369253
72.2,-150,3.57392933804119,311.694050630634,31630.0382254267,19760.9117983884
72.4,-150,3.57336406944619,311.739386250785,31636.625571083,19753.5875598515
72.6,-150,3.57279880085119,311.784721870937,31643.2129167393,19746.2633213146
72.8,-150,3.57223608894102,311.830113352742,31649.8002623956,19738.9390827777
73,-150,3.57167607962985,311.875563884314,31656.3876080519,19731.6148442408
73.2,-150,3.57111607031868,311.921014415887,31662.9749537081,19724.2906057039
73.4,-150,3.57055771218679,311.966499807583,31669.5622993644,19716.966367167
73.6,-150,3.57000303143341,312.012062837047,31676.1496450207,19709.6421286301
73.8,-150,3.56944835068004,312.05762586651,31682.736990677,19702.3178900933
74,-150,3.56889439104028,312.103203602522,31689.3243363333,19694.9936515564
